Time (ms) ,x-axis acceleration,y-axis acceleration,z-axis acceleration,x-axis gyroscope,y-axis gyroscope,z-axis gyroscope,x-axis magnetometer,y-axis magnetometer,z-axis magnetometer
2600,-2620,4582,-8398,-15,-471,-297,-87,172,-85
2610,-2446,4588,-8188,-24,-500,-330,-89,171,-85
2620,-2360,4516,-7990,-25,-493,-318,-86,172,-85
2630,-2574,4314,-8016,-15,-501,-295,-87,171,-85
2640,-2612,4308,-8004,-4,-492,-278,-88,173,-84
2650,-2412,4540,-8076,-17,-497,-306,-89,170,-84
2660,-2726,4880,-8322,-22,-535,-346,-88,171,-84
2670,-2848,4880,-8410,-17,-578,-354,-89,170,-82
2680,-2804,4454,-7984,-25,-617,-368,-88,170,-85
2690,-2606,4176,-7424,-38,-617,-376,-91,173,-82
2700,-2560,4124,-7218,-25,-537,-341,-89,170,-81
2710,-2958,4200,-7664,-16,-512,-317,-92,170,-81
2720,-3166,4338,-8056,-17,-485,-314,-90,170,-82
2730,-3106,4596,-8310,-22,-521,-330,-90,171,-81
2740,-3136,4432,-7822,-37,-544,-348,-92,171,-82
2750,-3084,4288,-7804,-34,-552,-341,-92,169,-79
2760,-2940,4220,-7344,-22,-523,-320,-90,168,-83
2770,-3048,3970,-7246,-7,-470,-283,-91,171,-82
2780,-3384,4306,-7646,3,-451,-251,-91,172,-79
2790,-3280,4606,-7772,-11,-453,-272,-91,171,-78
2800,-3294,4820,-7942,-17,-478,-302,-93,170,-79
2810,-3564,4570,-7926,3,-496,-296,-94,168,-79
2820,-3614,4400,-7882,-9,-519,-307,-94,167,-77
2830,-3402,4310,-7386,-24,-501,-319,-93,168,-79
2840,-3458,4520,-7632,-28,-513,-352,-94,168,-77
2850,-3566,4422,-7868,-12,-513,-315,-95,168,-79
2860,-3676,4362,-8028,-17,-539,-333,-94,168,-78
2870,-3748,4262,-7598,-29,-544,-341,-93,170,-79
2880,-3570,4282,-7608,-23,-544,-340,-94,168,-77
2890,-3536,4070,-7452,-18,-546,-328,-94,167,-75
2900,-3738,4038,-7314,-5,-520,-312,-95,168,-75
2910,-3930,4174,-7590,-16,-528,-328,-96,167,-77
2920,-3846,4340,-7442,-33,-514,-313,-95,167,-75
2930,-3674,4152,-6960,-22,-472,-293,-95,168,-74
2940,-3770,4142,-7174,-15,-459,-267,-95,167,-72
2950,-4010,4180,-7468,-8,-460,-270,-95,164,-73
2960,-4136,4598,-7958,-23,-505,-304,-95,166,-73
2970,-4274,4690,-7896,-24,-558,-338,-97,167,-75
2980,-4264,4300,-7230,-20,-566,-339,-97,165,-74
2990,-4072,4032,-6938,-27,-548,-339,-97,165,-73
3000,-4018,3956,-6914,-21,-528,-322,-97,165,-71
3010,-4048,4058,-6792,-11,-487,-308,-97,167,-72
3020,-4362,4120,-7248,-12,-493,-313,-96,164,-71
3030,-4538,4200,-7426,-16,-503,-306,-98,165,-70
3040,-4308,4134,-7048,-18,-482,-304,-98,167,-70
3050,-4166,3912,-6848,-12,-473,-291,-98,166,-69
3060,-4110,3760,-6604,-11,-438,-266,-98,164,-69
3070,-4420,3940,-7144,-6,-452,-273,-98,164,-69
3080,-4668,4310,-7370,5,-457,-271,-100,163,-69
3090,-4868,4388,-7566,1,-475,-269,-101,166,-70
3100,-4682,4322,-7392,-6,-512,-304,-99,165,-68
3110,-4692,4164,-7144,-18,-519,-321,-98,163,-67
3120,-4730,4224,-7272,-26,-546,-333,-101,165,-68
3130,-4728,4064,-6890,-24,-533,-322,-100,163,-68
3140,-4644,3726,-6484,-11,-487,-298,-100,162,-66
3150,-4538,3674,-6228,-20,-429,-288,-100,163,-69
3160,-4806,3630,-6232,-11,-362,-240,-102,162,-66
3170,-4690,3510,-5910,-2,-264,-164,-101,160,-68
3180,-4752,3410,-6080,11,-157,-106,-101,163,-68
3190,-4906,3518,-6376,43,-89,-33,-100,163,-67
3200,-5076,3894,-6856,59,-65,3,-98,161,-64
3210,-5266,4104,-7040,54,-93,-14,-102,162,-66
3220,-5072,4142,-6840,48,-104,-25,-100,161,-66
3230,-4866,3946,-6490,43,-97,-30,-102,161,-66
3240,-4736,3782,-6002,47,-57,-3,-100,163,-66
3250,-4708,3882,-6104,48,3,10,-100,160,-65
3260,-4864,4068,-6472,44,43,10,-100,159,-66
3270,-5096,4250,-7072,40,38,1,-98,161,-65
3280,-5234,4326,-7324,31,5,-15,-102,161,-66
3290,-5094,4200,-7204,20,-31,-44,-101,162,-65
3300,-4914,3912,-6890,20,-43,-42,-100,163,-66
3310,-4754,3562,-6426,32,-20,-26,-100,161,-63
3320,-4662,3510,-6410,41,27,19,-101,165,-66
3330,-4784,3668,-6672,59,66,60,-100,161,-65
3340,-4976,4012,-6962,75,114,95,-100,161,-66
3350,-5002,3968,-6998,74,169,125,-100,162,-67
3360,-4772,3838,-6838,62,171,133,-102,161,-66
3370,-4648,3786,-6524,60,209,143,-101,161,-67
3380,-4566,3666,-6118,74,295,192,-102,164,-68
3390,-4540,3528,-6082,86,373,252,-98,164,-67
3400,-4604,3606,-6260,89,436,286,-101,161,-67
3410,-4788,4034,-6772,95,472,319,-98,164,-67
3420,-4954,4294,-7294,107,461,321,-101,164,-66
3430,-5238,4256,-7382,102,423,289,-98,164,-70
3440,-4900,4218,-7154,94,389,262,-100,166,-69
3450,-4618,4244,-7168,96,367,260,-98,162,-69
3460,-4380,4050,-6508,102,391,274,-98,163,-70
3470,-4286,3740,-6054,102,467,307,-99,166,-72
3480,-4126,3924,-6616,108,503,327,-98,166,-70
3490,-4388,4078,-6840,108,552,331,-96,164,-72
3500,-4168,4362,-7372,101,558,325,-99,164,-71
3510,-4424,4488,-7666,94,531,290,-97,167,-72
3520,-4268,4516,-7814,77,495,281,-97,168,-72
3530,-4312,4396,-7818,82,427,261,-98,166,-73
3540,-4158,4278,-7540,85,409,271,-99,166,-72
3550,-3990,4142,-7608,98,388,274,-96,166,-73
3560,-3860,4126,-7260,100,420,273,-96,167,-73
3570,-3752,4316,-7402,90,425,278,-96,165,-72
3580,-3766,4208,-7366,95,430,296,-95,164,-75
3590,-3914,4198,-7388,93,429,285,-97,164,-75
3600,-3826,4192,-7410,76,442,288,-97,167,-75
3610,-3714,4264,-7610,79,435,291,-94,166,-77
3620,-3718,4478,-7664,88,428,294,-96,167,-75
3630,-3832,4318,-7510,98,435,312,-93,166,-76
3640,-3812,3972,-7256,88,431,302,-93,169,-77
