Time (ms) ,x-axis acceleration,y-axis acceleration,z-axis acceleration,x-axis gyroscope,y-axis gyroscope,z-axis gyroscope,x-axis magnetometer,y-axis magnetometer,z-axis magnetometer
2060,-8250,68,152,-94,-1394,-906,-101,124,0
2070,-8782,282,48,-109,-1411,-888,-104,124,2
2080,-7586,458,-726,-120,-1487,-950,-102,123,3
2090,-8036,728,-500,-134,-1597,-1047,-101,124,3
2100,-9210,450,596,-140,-1580,-1042,-99,122,1
2110,-7772,-504,442,-132,-1581,-1054,-96,123,4
2120,-7192,-736,1228,-159,-1632,-1056,-97,121,4
2130,-7730,-1162,1966,-182,-1531,-958,-98,121,4
2140,-7926,-246,730,-152,-1527,-997,-97,122,5
2150,-7718,-574,1818,-123,-1544,-1036,-95,123,5
2160,-9004,-660,668,-130,-1589,-1032,-95,122,5
2170,-7392,-576,1506,-148,-1642,-1094,-94,121,4
2180,-6118,-1868,3824,-156,-1514,-982,-94,119,4
2190,-7030,-1518,2560,-118,-1408,-917,-93,121,5
2200,-7248,-1036,2158,-93,-1389,-926,-93,121,6
2210,-7864,-396,1610,-106,-1490,-968,-90,121,5
2220,-8050,-526,1316,-166,-1505,-1007,-88,123,7
2230,-6958,-1342,1816,-157,-1513,-1010,-90,121,4
2240,-6402,-1712,3178,-123,-1570,-1051,-88,121,6
2250,-7868,-996,1386,-168,-1603,-1057,-88,120,5
2260,-6458,-1632,3304,-159,-1593,-1063,-86,120,4
2270,-6556,-1970,3076,-171,-1500,-1056,-85,121,4
2280,-7086,-2196,2172,-139,-1497,-970,-86,121,4
2290,-6526,-2580,3572,-108,-1511,-911,-84,119,3
2300,-6744,-2018,3102,-140,-1463,-922,-85,121,2
2310,-6498,-1410,1834,-132,-1474,-946,-83,122,1
2320,-6744,-2318,3504,-111,-1446,-950,-83,123,-1
2330,-7190,-2642,2940,-91,-1402,-902,-81,121,2
2340,-6584,-1504,2200,-72,-1485,-922,-82,123,0
2350,-6550,-1470,2896,-114,-1496,-947,-79,122,-2
2360,-6284,-2252,2954,-108,-1485,-949,-79,122,-3
2370,-5798,-2666,3730,-112,-1508,-933,-77,125,-3
2380,-6424,-3088,4540,-109,-1383,-844,-78,123,-6
2390,-5940,-2744,5560,-174,-1318,-817,-79,124,-9
2400,-5052,-3640,4912,-145,-1059,-656,-77,125,-9
2410,-3920,-4202,8810,-339,-736,-426,-77,125,-15
2420,-4190,-6100,7408,-2,-29,-145,-76,124,-13
2430,-5476,-4532,4556,128,98,206,-79,127,-10
2440,-6012,-2220,4278,152,166,174,-77,125,-10
2450,-5724,-2084,3520,124,109,47,-76,124,-9
2460,-5280,-2238,3912,44,106,-4,-77,126,-14
2470,-6034,-3324,3980,61,84,25,-79,123,-10
2480,-5944,-2816,3890,95,28,69,-77,128,-9
2490,-5556,-1986,4082,51,42,53,-79,127,-10
2500,-5734,-2484,4148,-4,71,56,-78,126,-8
2510,-5952,-2830,3770,-5,63,66,-76,123,-10
2520,-6154,-2932,3448,28,18,80,-82,125,-9
2530,-6194,-2502,3878,45,-4,52,-77,124,-11
2540,-6070,-2508,3710,41,16,8,-78,125,-10
2550,-6112,-2666,3722,46,17,4,-78,125,-10
2560,-6326,-2836,3796,67,17,12,-77,125,-11
2570,-6288,-2624,3870,73,12,40,-78,122,-10
2580,-6164,-2440,4156,64,51,52,-77,124,-12
2590,-6442,-2682,4240,49,119,79,-78,126,-10
2600,-6388,-3124,5474,1,205,163,-77,127,-10
2610,-5334,-4332,6284,24,566,391,-80,128,-11
2620,-4788,-4712,6282,131,907,672,-78,124,-11
2630,-4868,-3890,5646,224,1234,860,-78,124,-9
2640,-5480,-3620,4834,291,1501,1015,-77,123,-7
2650,-5600,-2682,3842,288,1549,1044,-79,124,-4
2660,-5320,-2092,2990,248,1561,1048,-78,123,-2
2670,-5682,-2568,3976,282,1618,1037,-83,123,-3
2680,-5994,-2558,3550,277,1635,1097,-82,123,0
2690,-5830,-2310,3374,258,1665,1128,-82,121,1
2700,-5818,-2208,3012,244,1638,1174,-81,122,3
2710,-6154,-1398,3712,191,1715,1111,-85,123,2
2720,-6292,-2506,2808,198,1704,1195,-83,122,6
2730,-6624,-1714,2472,227,1771,1159,-85,122,5
2740,-7228,-1144,1920,258,1670,1117,-88,120,5
2750,-8404,-326,516,274,1552,1002,-88,123,2
2760,-8382,-660,1230,199,1387,907,-88,119,4
2770,-7742,-408,986,172,1253,807,-89,119,4
2780,-7120,-1202,1452,161,1252,852,-90,122,8
2790,-7104,-1752,2762,155,1314,847,-89,121,7
2800,-7044,-1246,1340,146,1327,903,-91,120,6
2810,-7492,-1064,994,180,1338,946,-92,120,4
2820,-7254,-1460,1624,161,1413,920,-93,123,7
2830,-7772,-1320,1316,214,1452,979,-93,121,7
2840,-7898,-898,722,246,1476,1023,-94,122,7
2850,-7692,-1534,1426,287,1517,1028,-95,120,4
2860,-8012,-638,812,331,1528,1059,-96,122,5
2870,-7550,-142,-10,332,1458,1025,-96,123,5
2880,-8074,-164,988,310,1342,925,-96,123,4
2890,-8400,134,1308,184,1294,921,-96,122,4
2900,-7120,-56,1426,150,1332,897,-97,123,4
2910,-7042,-304,1242,160,1387,890,-99,123,3
2920,-8162,-1044,854,157,1475,996,-99,124,3
2930,-7710,-368,274,180,1452,1010,-100,123,3
2940,-7670,-152,1080,211,1472,958,-98,124,2
2950,-7694,-872,1084,191,1528,969,-100,123,2
2960,-7984,-334,-486,236,1525,995,-102,124,2
2970,-8246,-40,172,264,1571,1032,-101,126,0
2980,-8060,238,-156,260,1609,1077,-103,127,-2
2990,-8176,1122,-988,264,1560,1007,-103,127,-3
3000,-7902,1184,-690,217,1604,1005,-103,124,-2
3010,-8674,1202,-2132,199,1567,1044,-104,128,-2
3020,-7616,1878,-1572,163,1500,942,-105,128,-6
3030,-8064,1474,-1838,157,1476,915,-105,130,-6
3040,-8186,878,-1780,184,1464,977,-103,131,-7
3050,-8470,1164,-970,162,1441,840,-105,130,-7
3060,-8658,1160,-2016,173,1419,840,-104,130,-10
3070,-7542,640,-1636,213,1398,945,-105,130,-10
3080,-7880,866,-1752,216,1354,909,-107,129,-11
3090,-8138,1422,-2812,231,1373,963,-105,131,-13
3100,-7776,1156,-1402,244,1417,970,-106,132,-11
3110,-8464,1422,-1600,229,1409,929,-108,135,-12
3120,-7864,1580,-2730,223,1444,966,-108,131,-12
3130,-7400,1718,-2008,230,1401,963,-108,134,-15
3140,-8592,1658,-1604,216,1399,967,-108,136,-16
3150,-7884,2148,-3140,180,1415,957,-108,135,-18
3160,-7778,2306,-3698,212,1355,917,-109,136,-19
3170,-8036,1878,-2468,195,1370,942,-109,135,-19
3180,-7726,1644,-2252,160,1410,906,-110,137,-22
3190,-7488,1840,-2688,202,1469,919,-110,139,-22
3200,-7932,2088,-3786,221,1477,1030,-110,138,-22
3210,-8266,2544,-4364,250,1472,1003,-109,139,-24
3220,-7658,2256,-4416,254,1476,986,-108,141,-27
3230,-7452,2444,-4258,235,1505,1022,-108,140,-25
3240,-6642,1652,-2762,238,1566,1078,-112,142,-26
3250,-7198,2684,-4174,238,1582,1062,-110,142,-29
3260,-7274,2984,-4114,231,1615,1085,-110,143,-32
3270,-7182,2892,-4256,231,1620,1054,-107,145,-30
3280,-6832,3338,-4944,165,1498,936,-111,147,-34
3290,-7218,3060,-5134,212,1440,949,-108,146,-32
3300,-7100,3672,-5828,198,1347,882,-109,145,-35
3310,-6570,3340,-5120,189,1286,887,-107,148,-38
3320,-6248,2184,-4366,224,1344,935,-108,146,-37
3330,-7020,3408,-5030,188,1309,885,-108,147,-38
3340,-6620,3108,-4960,223,1322,954,-109,148,-39
3350,-5734,3630,-5636,215,1325,905,-107,149,-39
